retailer,brand,vendor_raw,title,sku,form,motion,power,material,price,list_price,discount_pct,url
steinhafels,La-Z-Boy,LAZB,Cade Fully Loaded Recl Cons Love With Wireless Remote,976Z19202,Sofa,Motion,,Unspecified,2777.77,2777.77,,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-976z19202
steinhafels,Bassett,HGTV,Reston Round Chairside Table,859RST750,Other,Stationary,,Unspecified,888.88,888.88,,https://www.steinhafels.com/products/living-room-accents-end-tables-859rst750
steinhafels,Ashley,ASHY,Glen Leather Power Headrest Zero Gravity Reclining Sofa,164Z29853,Sofa,Motion,Power,Leather,2299.99,2555.54,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-164z29853
steinhafels,La-Z-Boy,LAZB,Norton Rocker Recliner,198Z58930,Recliner,Motion,,Fabric,659.99,733.32,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-198z58930
steinhafels,Ashley,ASHY,Remi Dresser,450224522,Other,Stationary,,Unspecified,579.59,643.99,10.0,https://www.steinhafels.com/products/kids-storage-dressers-450224522
steinhafels,Ashley,ASHY,Cassie Storage Cocktail Ottoman,613Z41425,Ottoman,Stationary,,Unspecified,377.99,419.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-613z41425
steinhafels,Ashley,ASHY,Annalee Wide Chair,895Z78239,Chair,Stationary,,Unspecified,611.99,611.99,,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-895z78239
steinhafels,Ashley,ASHY,Diana Sofa,217Z53436,Sofa,Stationary,,Fabric,899.99,999.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-217z53436
steinhafels,Ashley,ASHY,Contra Chairside Table,859CNT625,Other,Stationary,,Unspecified,149.98,422.21,64.5,https://www.steinhafels.com/products/living-room-accents-end-tables-859cnt625
steinhafels,Flexsteel,FLXD,Plymouth End Table,849PLM809,Other,Stationary,,Unspecified,499.99,555.54,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849plm809
steinhafels,Flexsteel,FLEX,Flexsteel Zecliner Model 1 Medium Fully Loaded Sleep Lift Chair in Java,992004833,Recliner,Motion,,Fabric,2444.43,2444.43,,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-992004833
steinhafels,Ashley,ASHY,Adley Sofa,792Z97358,Sofa,Stationary,,Fabric,499.99,555.54,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-792z97358
steinhafels,Best Home Furnishings,BSCH,"Odell Upholstered Side Chair In Riverloom / 21576 Java, Grade B",650609159,Chair,Stationary,,Fabric,149.39,487.99,69.4,https://www.steinhafels.com/products/dining-seating-dining-chairs-650609159
steinhafels,Ashley,ASHY,Dante Mirror In Black,464253761,Other,Stationary,,Unspecified,89.99,99.99,10.0,https://www.steinhafels.com/products/bedroom-storage-mirrors-464253761
steinhafels,Ashley,ASHY,Jade Chair in Caramel,359Z59173,Chair,Stationary,,Leather,494.99,549.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-359z59173
steinhafels,Ashley,ASHY,Meadowbrook Five Drawer Chest,500253292,Other,Stationary,,Unspecified,889.19,987.99,10.0,https://www.steinhafels.com/products/kids-storage-chests-500253292
steinhafels,Bassett,HGTV,Garner Swivel Chair,881Z49454,Chair,Stationary,,Leather,1333.32,1333.32,,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-881z49454
steinhafels,Flexsteel,FLXD,Flexsteel Loretta Loveseat,221893067,Loveseat,Stationary,,Unspecified,1699.99,3499.99,51.4,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-221893067
steinhafels,Ashley,ASHY,Lizzie Dressing Chest,500765911,Other,Stationary,,Unspecified,599.39,665.99,10.0,https://www.steinhafels.com/products/kids-storage-chests-500765911
steinhafels,Ashley,ASHY,Lizzie Dresser,450680296,Other,Stationary,,Unspecified,649.79,721.99,10.0,https://www.steinhafels.com/products/kids-storage-dressers-450680296
steinhafels,Ashley,ASHY,Soho Dresser,450019200,Other,Stationary,,Unspecified,729.89,810.99,10.0,https://www.steinhafels.com/products/bedroom-storage-dressers-450019200
steinhafels,Flexsteel,FLXD,Flexsteel Main Street Loveseat,696589848,Loveseat,Stationary,,Unspecified,1400.0,2499.99,44.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-696589848
steinhafels,La-Z-Boy,LAZB,Pinnacle Power Headrest Rocker Recliner with Wireless Remote,520010718,Recliner,Motion,Power,Leather,1349.99,1499.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-520010718
steinhafels,Natuzzi,NATU,Matteo 2-Pc. Leather Power Headrest Reclining Loveseat,285PKG936,Sectional,Motion,Power,Leather,2453.39,4798.99,48.9,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-285pkg936
steinhafels,Ashley,ASHY,Hanna Dresser,450837684,Other,Stationary,,Unspecified,549.89,610.99,10.0,https://www.steinhafels.com/products/kids-storage-dressers-450837684
steinhafels,Flexsteel,FLXD,"Lincoln 67"" Console",801LNC417,Other,Stationary,,Unspecified,2199.99,2444.43,10.0,https://www.steinhafels.com/products/living-room-accents-media-consoles-fireplaces-801lnc417
steinhafels,Jackson/Catnapper,JACK,Ike 3-Pc. Sectional,116PKG141,Sectional,Stationary,,Fabric,2481.29,2756.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-116pkg141
steinhafels,Ashley,ASHY,Koda Accent Table,859KODA86,Chair,Stationary,,Unspecified,499.99,499.99,,https://www.steinhafels.com/products/living-room-accents-end-tables-859koda86
steinhafels,Bassett,HGTV,Vansant End Table,849VANS11,Other,Stationary,,Unspecified,949.99,1055.54,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849vans11
steinhafels,Ashley,ASHY,Tessa Mirror,464960749,Other,Stationary,,Unspecified,189.89,210.99,10.0,https://www.steinhafels.com/products/kids-study-play-mirrors-464960749
steinhafels,Ashley,ASHY,Hanna Dressing Chest,500958476,Other,Stationary,,Unspecified,789.29,876.99,10.0,https://www.steinhafels.com/products/bedroom-storage-chests-500958476
steinhafels,Ashley,ASHY,Annalee Sofa,366Z34874,Sofa,Stationary,,Unspecified,649.99,722.21,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-366z34874
steinhafels,Bassett,HGTV,"Copenhagen 84"" Media Console",800CHG611,Other,Stationary,,Unspecified,3399.99,3777.77,10.0,https://www.steinhafels.com/products/living-room-accents-media-consoles-fireplaces-800chg611
steinhafels,Ashley,ASHY,Adley Queen Sleeper Sofa,182MTO342,Sofa,Stationary,,Fabric,908.99,1009.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sleeper-sofas-182mto342
steinhafels,La-Z-Boy,LAZB,Cade Fully Loaded Reclining Sofa With Wireless Remote,203Z75908,Sofa,Motion,,Unspecified,2399.99,2666.66,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-203z75908
steinhafels,Ashley,ASHY,Remi Mirror,464612795,Other,Stationary,,Unspecified,89.99,99.99,10.0,https://www.steinhafels.com/products/kids-study-play-mirrors-464612795
steinhafels,Bassett,HGTV,Dover Large Castered Storage Ottoman,967Z12162,Ottoman,Stationary,,Fabric,1222.21,1222.21,,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-967z12162
steinhafels,Flexsteel,FLEX,Flexsteel Harbor 5-Pc. Fully Loaded Reclining Modular With Heat and Massage,825PKG314,Sectional,Motion,,Leather,7487.09,8318.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sectionals-825pkg314
steinhafels,Best Home Furnishings,BSCH,Reyona Chaise Lounger,308Z51819,Other,Stationary,,Unspecified,1299.99,1444.43,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-chaises-daybeds-308z51819
steinhafels,La-Z-Boy,LAZB,Lennon Leather Fully Loaded Recliner With Wireless Remote,536Z43530,Recliner,Motion,,Leather,1199.99,2055.54,41.6,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-536z43530
steinhafels,Jackson/Catnapper,JACK,Grant Chair,365405286,Chair,Stationary,,Unspecified,649.79,721.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-365405286
steinhafels,Ashley,ASHY,Trinell Mirror,464409587,Other,Stationary,,Unspecified,109.79,121.99,10.0,https://www.steinhafels.com/products/bedroom-storage-mirrors-464409587
steinhafels,Jackson/Catnapper,JACK,Dixie 2-Pc. Sectional,903PKG504,Sectional,Stationary,,Fabric,2327.99,2327.99,,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-903pkg504
steinhafels,Flexsteel,FLXD,Catalina Leather Power Headrest Rocker Recliner,152Z30428,Recliner,Motion,Power,Leather,2499.99,2777.77,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-152z30428
steinhafels,Best Home Furnishings,BSCH,Pauley Push Back High Leg Recliner,086640484,Recliner,Motion,,Unspecified,1099.99,1222.21,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-086640484
steinhafels,Flexsteel,FLXD,Catalina Power Headrest Reclining Sofa,358Z26637,Sofa,Motion,Power,Unspecified,3299.99,3666.66,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-358z26637
steinhafels,Flexsteel,FLXD,Pouf Cocktail Ottoman,899Z00568,Ottoman,Stationary,,Fabric,579.99,644.43,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-899z00568
steinhafels,Best Home Furnishings,BSCH,Arden Club Chair,232Z81624,Chair,Stationary,,Unspecified,729.99,811.1,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-232z81624
steinhafels,Ashley,ASHY,Hanna Mirror,464712604,Other,Stationary,,Unspecified,79.19,87.99,10.0,https://www.steinhafels.com/products/kids-study-play-mirrors-464712604
steinhafels,Ashley,ASHY,"Carter 24"" Counter Saddle Stool",623312480,Other,Stationary,,Fabric,89.09,98.99,10.0,https://www.steinhafels.com/products/entertainment-bar-bar-barstools-623312480
steinhafels,Jackson/Catnapper,JACK,Magnolia Sofa,171Z43322,Sofa,Stationary,,Fabric,899.99,999.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-171z43322
steinhafels,Ashley,ASHY,Morgan Mirror,464658890,Other,Stationary,,Unspecified,169.19,187.99,10.0,https://www.steinhafels.com/products/kids-study-play-mirrors-464658890
steinhafels,Ashley,ASHY,Trinell Nightstand,470454807,Other,Stationary,,Unspecified,269.09,298.99,10.0,https://www.steinhafels.com/products/bedroom-storage-nightstands-470454807
steinhafels,Ashley,ASHY,"Rachel 84-108"" Dining Table",605685988,Other,Stationary,,Unspecified,1119.59,1243.99,10.0,https://www.steinhafels.com/products/dining-tables-dining-tables-605685988
steinhafels,Ashley,ASHY,Ivy Side Chair,650374599,Chair,Stationary,,Unspecified,119.69,132.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650374599
steinhafels,Flexsteel,FLXD,Flexsteel Zecliner Fitted Sheet Set,284828290,Recliner,Motion,,Fabric,49.99,55.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-284828290
steinhafels,Jackson/Catnapper,JACK,Magnolia Loveseat,242205551,Loveseat,Stationary,,Fabric,854.99,949.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-242205551
steinhafels,Bassett,HGTV,Liam Cocktail Table,848LIAM49,Other,Stationary,,Unspecified,1399.99,1555.54,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848liam49
steinhafels,Flexsteel,FLXD,Lincoln Rectangle Cocktail Table,848LNC482,Other,Stationary,,Unspecified,899.99,999.99,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848lnc482
steinhafels,Ashley,ASHY,"Nolan 76"" Counter Table",635259207,Other,Stationary,,Unspecified,539.09,598.99,10.0,https://www.steinhafels.com/products/dining-tables-counter-and-pub-tables-635259207
steinhafels,Ashley,ASHY,Annalee Wide Ottoman,937Z17100,Ottoman,Stationary,,Unspecified,274.49,304.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-937z17100
steinhafels,Bassett,HGTV,Reclining Your Way Headrest Wall Saver Reclining Sofa,791Z55388,Sofa,Motion,,Unspecified,4699.99,5222.21,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-791z55388
steinhafels,Flexsteel,FLXD,Millwork Rectangle Cocktail Table,848MLW265,Other,Stationary,,Unspecified,699.99,777.77,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848mlw265
steinhafels,Flexsteel,FLXD,Flexsteel Sylvie Short End Table,849SLV711,Other,Stationary,,Unspecified,299.99,333.32,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849slv711
steinhafels,Ashley,ASHY,Henley Accent Table,859HNY165,Chair,Stationary,,Unspecified,299.99,333.32,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-859hny165
steinhafels,Ashley,ASHY,Chase Accent Table,085CHA895,Chair,Stationary,,Unspecified,119.99,133.32,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-085cha895
steinhafels,Ashley,ASHY,Diana Wide Ottoman,309879919,Ottoman,Stationary,,Fabric,269.09,298.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-309879919
steinhafels,Flexsteel,FLXD,"Plymouth 67"" Console",801PLM952,Other,Stationary,,Unspecified,1499.99,1666.66,10.0,https://www.steinhafels.com/products/living-room-accents-media-consoles-fireplaces-801plm952
steinhafels,Flexsteel,FLXD,Millwork Round Cocktail Table,848MLW847,Other,Stationary,,Unspecified,699.99,777.77,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848mlw847
steinhafels,Flexsteel,FLXD,Flexsteel Westside Loveseat,550039726,Loveseat,Stationary,,Unspecified,2249.99,2499.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-550039726
steinhafels,Ashley,ASHY,Meadowbrook Bunk Bed Storage,435786360,Other,Stationary,,Unspecified,99.89,210.99,52.7,https://www.steinhafels.com/products/kids-storage-trundles-storage-435786360
steinhafels,La-Z-Boy,LAZB,Rheeves High Leg Recliner,470Z51134,Recliner,Motion,,Leather,1149.99,1277.77,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-470z51134
steinhafels,Bassett,HGTV,Grain Square Cocktail Table,848GRN114,Other,Stationary,,Unspecified,1549.99,1722.21,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848grn114
steinhafels,La-Z-Boy,LAZB,Olympic Power Headrest Zero Gravity Reclining Sofa,942Z09156,Sofa,Motion,Power,Unspecified,2332.99,2332.99,,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-942z09156
steinhafels,Flexsteel,FLXD,Catalina Power Headrest Reclining Loveseat,615141997,Loveseat,Motion,Power,Unspecified,3249.99,3611.1,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-615141997
steinhafels,Flexsteel,FLXD,Flexsteel Ruby Chair,189Z36482,Chair,Stationary,,Unspecified,1199.99,1333.32,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-189z36482
steinhafels,Ashley,ASHY,Township Cocktail Table,848T63720,Other,Stationary,,Unspecified,849.99,944.43,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848t63720
steinhafels,Ashley,ASHY,Jade Sofa in Caramel,340Z91021,Sofa,Stationary,,Leather,599.99,666.66,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-340z91021
steinhafels,Southern Motion,SOMO,Vista Power Headrest Rocker Recliner in Putty,122784704,Recliner,Motion,Power,Unspecified,917.99,1249.99,26.6,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-122784704
steinhafels,Ashley,ASHY,Ralene Stool,650440779,Other,Stationary,,Unspecified,139.49,154.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650440779
steinhafels,Flexsteel,FLXD,Plymouth Drawer Sofa Table,885PLM022,Sofa,Stationary,,Unspecified,799.99,888.88,10.0,https://www.steinhafels.com/products/living-room-accents-console-tables-885plm022
steinhafels,Ashley,ASHY,"Carter 24"" Counter X Back Stool",623587439,Other,Stationary,,Fabric,119.69,132.99,10.0,https://www.steinhafels.com/products/dining-seating-counter-barstools-623587439
steinhafels,Ashley,ASHY,Lizzie Nightstand,470434869,Other,Stationary,,Unspecified,309.59,343.99,10.0,https://www.steinhafels.com/products/kids-storage-nightstands-470434869
steinhafels,Ashley,ASHY,"Pine Ridge 60"" Counter Table, White",635442170,Other,Stationary,,Unspecified,599.39,665.99,10.0,https://www.steinhafels.com/products/entertainment-bar-bar-pub-tables-635442170
steinhafels,Flexsteel,FLXD,Flexsteel Westside Chair,989893074,Chair,Stationary,,Unspecified,1666.66,1666.66,,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-989893074
steinhafels,Ashley,ASHY,Glen Leather Power Headrest Zero Gravity Recliner,334Z26519,Recliner,Motion,Power,Leather,1529.99,1699.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-334z26519
steinhafels,Ashley,ASHY,Morgan Chest,500103793,Other,Stationary,,Unspecified,669.59,743.99,10.0,https://www.steinhafels.com/products/bedroom-storage-chests-500103793
steinhafels,Flexsteel,FLXD,Flexsteel Bradstreet Accent Chair,143Z49048,Chair,Stationary,,Unspecified,799.99,1539.99,48.1,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-143z49048
steinhafels,Ashley,ASHY,Gail Chair,972Z79991,Chair,Stationary,,Unspecified,485.99,539.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-972z79991
steinhafels,Jackson/Catnapper,JACK,Magnolia Ottoman,189253187,Ottoman,Stationary,,Unspecified,404.99,449.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-189253187
steinhafels,Best Home Furnishings,BSCH,Star Oversized Swivel Chair,847066178,Chair,Stationary,,Unspecified,1149.99,1277.77,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-847066178
steinhafels,Bassett,HGTV,Trevor Power Recliner,434Z87150,Recliner,Motion,Power,Leather,2299.99,2555.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-434z87150
steinhafels,Ashley,ASHY,"Nolan 24"" Counter Upholstered Swivel Stool in Brown",623656521,Chair,Stationary,,Leather,199.79,221.99,10.0,https://www.steinhafels.com/products/dining-seating-counter-barstools-623656521
steinhafels,La-Z-Boy,LAZB,Randall Rocker Recliner,908494189,Recliner,Motion,,Unspecified,1388.88,1388.88,,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-908494189
steinhafels,Flexsteel,FLXD,Flexsteel Oscar Leather Fully Loaded Recliner,921358024,Recliner,Motion,,Leather,2749.99,3055.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-921358024
steinhafels,Ashley,ASHY,Urban Desk,820URB300,Other,Stationary,,Unspecified,599.99,666.66,10.0,https://www.steinhafels.com/products/home-office-desks-chairs-desks-hutches-820urb300
steinhafels,Ashley,ASHY,Royce Accent Table,859RYC117,Chair,Stationary,,Unspecified,422.21,422.21,,https://www.steinhafels.com/products/living-room-accents-end-tables-859ryc117
steinhafels,Flexsteel,FLXD,Catalina Power Headrest Rocker Recliner,310823962,Recliner,Motion,Power,Unspecified,1749.99,1944.43,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-310823962
steinhafels,Ashley,ASHY,Kenny Chairside Table,859KNY927,Other,Stationary,,Unspecified,299.99,333.32,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-859kny927
steinhafels,Southern Motion,SOMO,Robin Fully Loaded Reclining Loveseat With Next Level,268186411,Loveseat,Motion,,Unspecified,1934.99,2149.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-268186411
steinhafels,Jackson/Catnapper,JACK,Magnolia Accent Chair,279Z10797,Chair,Stationary,,Unspecified,593.99,659.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-279z10797
steinhafels,Bassett,HGTV,Copenhagen Writing Desk,820CHP975,Other,Stationary,,Unspecified,1499.99,1666.66,10.0,https://www.steinhafels.com/products/home-office-desks-chairs-desks-hutches-820chp975
steinhafels,Flexsteel,FLXD,Millwork Rectangle End Table,849MLW851,Other,Stationary,,Unspecified,399.99,444.43,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849mlw851
steinhafels,Flexsteel,FLEX,Flexsteel Harbor 7-Pc. Fully Loaded Reclining Modular With Heat and Massage,473PKG851,Sectional,Motion,,Leather,8531.09,9478.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sectionals-473pkg851
steinhafels,Southern Motion,SOMO,Penny High Leg Recliner,172Z58269,Recliner,Motion,,Unspecified,999.99,1111.1,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-172z58269
steinhafels,Ashley,ASHY,Trinell Chest,500412426,Other,Stationary,,Unspecified,449.09,498.99,10.0,https://www.steinhafels.com/products/bedroom-storage-chests-500412426
steinhafels,Ashley,ASHY,Alexa 2-Pc. Leather Loveseat,817PKG635,Loveseat,Stationary,,Leather,1914.29,2126.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-817pkg635
steinhafels,Ashley,ASHY,"Rachel 24"" Upholstered Swivel Counter Stool",623658184,Chair,Stationary,,Fabric,208.79,231.99,10.0,https://www.steinhafels.com/products/entertainment-bar-bar-barstools-623658184
steinhafels,Bassett,HGTV,Corinna Chair,512143635,Chair,Stationary,,Unspecified,1099.99,1222.21,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-512143635
steinhafels,Bassett,HGTV,Reclining Your Way Power Headrest Wall Saver Recliner,317Z38986,Recliner,Motion,Power,Unspecified,2609.99,2899.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-317z38986
steinhafels,Ashley,ASHY,Adley Chair,970Z35379,Chair,Stationary,,Fabric,395.99,439.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-970z35379
steinhafels,Jackson/Catnapper,JACK,Dixie Cocktail Ottoman,309Z38547,Ottoman,Stationary,,Fabric,592.19,657.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-309z38547
steinhafels,Ashley,ASHY,Hannah Storage Accent Cabinet,097STOR22,Chair,Stationary,,Unspecified,1299.99,1444.43,10.0,https://www.steinhafels.com/products/living-room-accents-cabinets-chests-097stor22
steinhafels,Ashley,ASHY,Remi Nightstand,470024148,Other,Stationary,,Unspecified,279.89,310.99,10.0,https://www.steinhafels.com/products/kids-storage-nightstands-470024148
steinhafels,Ashley,ASHY,Tessa Nightstand,470058625,Other,Stationary,,Unspecified,419.39,465.99,10.0,https://www.steinhafels.com/products/bedroom-storage-nightstands-470058625
steinhafels,Flexsteel,FLXD,Flexsteel Westside Ottoman,360827284,Ottoman,Stationary,,Unspecified,599.99,666.66,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-360827284
steinhafels,Ashley,ASHY,Alexa 5-Pc. Leather Sectional,535PKG215,Sectional,Stationary,,Leather,4154.39,4615.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-535pkg215
steinhafels,Ashley,ASHY,"Boone 30"" Swivel Bar Stool",623110468,Chair,Stationary,,Unspecified,199.79,221.99,10.0,https://www.steinhafels.com/products/entertainment-bar-bar-barstools-623110468
steinhafels,Flexsteel,FLXD,Flexsteel Main Street Ottoman,879744478,Ottoman,Stationary,,Unspecified,349.99,569.99,38.6,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-879744478
steinhafels,Ashley,ASHY,Alexa 3-Pc. Leather Sofa,510PKG229,Sofa,Stationary,,Leather,2669.39,2965.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-510pkg229
steinhafels,Southern Motion,SOMO,Robin Fully Loaded Reclining Sofa With Next Level,561Z92435,Sofa,Motion,,Unspecified,1999.99,2222.21,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-561z92435
steinhafels,Flexsteel,FLXD,Murph Swivel Glider,640Z42278,Chair,Motion,,Unspecified,1539.99,1711.1,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-640z42278
steinhafels,Flexsteel,FLXD,Flexsteel Score Fully Loaded Reclining Sofa,328731267,Sofa,Motion,,Unspecified,3899.99,4333.32,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-328731267
steinhafels,Ashley,ASHY,Willa Loveseat,832402115,Loveseat,Stationary,,Unspecified,467.99,519.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-832402115
steinhafels,Ashley,ASHY,Quad Cocktail Table w/4 Stools,848QD1673,Other,Stationary,,Unspecified,649.99,722.21,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848qd1673
steinhafels,Ashley,ASHY,Remi Chest,500167939,Other,Stationary,,Unspecified,549.89,610.99,10.0,https://www.steinhafels.com/products/kids-storage-chests-500167939
steinhafels,Ashley,ASHY,Tessa Door & Drawer Chest,500352159,Other,Stationary,,Unspecified,619.19,687.99,10.0,https://www.steinhafels.com/products/kids-storage-chests-500352159
steinhafels,Bassett,HGTV,Reston Rectangle Cocktail Table,848RST434,Other,Stationary,,Unspecified,1549.99,1722.21,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848rst434
steinhafels,Natuzzi,NATU,Wally Swivel Chair,795619092,Chair,Stationary,,Unspecified,589.99,1499.99,60.7,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-795619092
steinhafels,Ashley,ASHY,Rachel Dine Bench,640121586,Other,Stationary,,Fabric,269.99,299.99,10.0,https://www.steinhafels.com/products/dining-seating-benches-640121586
steinhafels,Bassett,HGTV,Copenhagen End Table,849CHG015,Other,Stationary,,Unspecified,799.99,888.88,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849chg015
steinhafels,Bassett,HGTV,Tahiti Cocktail Table,848TAHI10,Other,Stationary,,Unspecified,1599.99,1777.77,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848tahi10
steinhafels,Ashley,ASHY,Jade Ottoman in Caramel,300Z86796,Ottoman,Stationary,,Leather,278.99,309.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-300z86796
steinhafels,Ashley,ASHY,Morgan Nightstand,470174591,Other,Stationary,,Unspecified,299.69,332.99,10.0,https://www.steinhafels.com/products/kids-storage-nightstands-470174591
steinhafels,Bassett,HGTV,Copenhagen Desk Chair,835CHP845,Chair,Stationary,,Fabric,699.99,777.77,10.0,https://www.steinhafels.com/products/home-office-desks-chairs-office-chairs-835chp845
steinhafels,Bassett,HGTV,"Copenhagen 96"" Media Console",800CHG619,Other,Stationary,,Unspecified,3299.99,3666.66,10.0,https://www.steinhafels.com/products/entertainment-bar-entertainment-media-consoles-800chg619
steinhafels,Ashley,ASHY,Monica Nightstand,470733189,Other,Stationary,,Unspecified,409.49,454.99,10.0,https://www.steinhafels.com/products/bedroom-storage-nightstands-470733189
steinhafels,Flexsteel,FLXD,Flexsteel Main Street Sofa,542Z78464,Sofa,Stationary,,Unspecified,1499.99,2555.54,41.3,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-542z78464
