date,series,value
1913-11-14,russia,0.6892
1913-11-14,austria_hungary,0.7654
1913-11-14,germany,0.1673
1913-11-21,france,-0.3114
1913-11-21,russia,0.6957
1913-11-21,austria_hungary,0.7719
1913-11-21,germany,0.1738
1913-11-28,france,-0.3005
1913-11-28,russia,0.7337
1913-11-28,austria_hungary,0.7848
1913-11-28,germany,0.1867
1913-12-19,france,-0.3474
1913-12-19,russia,0.6533
1913-12-19,austria_hungary,0.6279
1913-12-19,germany,0.0809
1913-12-26,france,-0.3107
1913-12-26,austria_hungary,0.6749
1913-12-26,germany,0.1279
1914-01-16,france,-0.3047
1914-01-16,russia,0.7783
1914-01-16,austria_hungary,0.7013
1914-01-16,germany,0.1543
1914-01-23,france,-0.2199
1914-01-23,russia,0.7845
1914-01-23,austria_hungary,0.7719
1914-01-23,germany,0.1736
1914-01-30,france,-0.1162
1914-01-30,russia,0.8878
1914-01-30,austria_hungary,0.8379
1914-01-30,germany,0.1909
1914-02-13,france,-0.1041
1914-02-13,russia,0.946
1914-02-13,austria_hungary,0.7994
1914-02-13,germany,0.2491
1914-02-20,france,-0.167
1914-02-20,russia,0.8878
1914-02-20,austria_hungary,0.7413
1914-02-20,germany,0.1909
1914-02-27,france,-0.1781
1914-02-27,russia,0.876
1914-02-27,austria_hungary,0.7294
1914-02-27,germany,0.179
1914-03-13,france,-0.2314
1914-03-13,russia,0.8774
1914-03-13,austria_hungary,1.1195
1914-03-13,germany,0.2038
1914-03-20,france,-0.1983
1914-03-20,russia,0.8653
1914-03-20,austria_hungary,1.1074
1914-03-20,germany,0.1917
1914-03-27,france,-0.1721
1914-03-27,russia,0.8894
1914-03-27,austria_hungary,0.8141
1914-03-27,germany,0.1671
1914-04-17,france,-0.1622
1914-04-17,russia,0.9733
1914-04-17,austria_hungary,0.9733
1914-04-17,germany,0.2218
1914-04-24,france,-0.2046
1914-04-24,russia,0.9515
1914-04-24,austria_hungary,1.0891
1914-04-24,germany,0.2233
1914-05-15,france,-0.2079
1914-05-15,russia,0.9371
1914-05-15,austria_hungary,1.1013
1914-05-15,germany,0.2355
1914-05-22,france,-0.1967
1914-05-22,russia,0.8863
1914-05-22,austria_hungary,1.0768
1914-05-22,germany,0.211
1914-05-29,france,-0.2083
1914-05-29,russia,0.9109
1914-05-29,austria_hungary,0.9906
1914-05-29,germany,0.2355
1914-06-19,france,-0.1267
1914-06-19,russia,0.8727
1914-06-19,austria_hungary,1.1465
1914-06-19,germany,0.2233
1914-06-26,france,-0.0742
1914-06-26,russia,0.8849
1914-06-26,austria_hungary,1.0453
1914-06-26,germany,0.2355
1914-07-17,france,-0.0034
1914-07-17,russia,0.9999
1914-07-17,austria_hungary,1.3139
1914-07-17,germany,0.2972
1914-07-24,france,0.0295
1914-07-24,russia,1.1013
1914-07-24,austria_hungary,1.3394
1914-07-24,germany,0.2868
1914-07-31,france,-0.2643
1914-07-31,russia,1.1626
1914-07-31,austria_hungary,1.2275
1914-07-31,germany,0.2089
